[2025-05-17 16:12:52,754] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.38.230 (channelId=172.23.38.230:9094-172.23.38.230:48684-3-2) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:43,459] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41118-3-11) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:44,363] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41119-4-11) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:45,262] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41120-5-11) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:46,165] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41121-3-12) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:47,064] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41122-4-12) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:48,007] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41123-5-12) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:48,902] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41126-3-13) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:49,817] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41127-4-13) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:50,710] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41128-5-13) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:51,606] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41129-3-14) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:52,507] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41130-4-14) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:53,438] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41131-5-14) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:54,335] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41135-3-15) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:55,254] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41136-4-15) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:56,161] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41137-5-15) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:57,068] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41139-3-16) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:57,969] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41140-4-16) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:58,885] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41643-5-16) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:25:59,796] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41648-3-17) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:00,698] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41649-4-17) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:01,598] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41650-5-17) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:02,501] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41651-3-18) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:03,391] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41652-4-18) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:04,303] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41653-5-18) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:05,219] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41654-3-19) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:06,128] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41655-4-19) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:07,049] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41656-5-19) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:07,948] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41657-3-20) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:08,860] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41658-4-20) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:09,777] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41659-5-20) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:10,674] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41660-3-21) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:11,574] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41661-4-21) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:16,060] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41662-5-21) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:16,990] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41663-3-22) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:17,899] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41664-4-22) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:18,806] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41665-5-22) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:19,716] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41666-3-23) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:20,627] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41667-4-23) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:21,532] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41668-5-23) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:22,433] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41669-3-24) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:23,348] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41670-4-24) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:24,250] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41671-5-24) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:25,152] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41672-3-25) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:26,059] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41673-4-25) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:26,969] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41674-5-25) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:27,888] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41676-3-26) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:28,815] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41677-4-26) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:29,699] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41678-5-26) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:30,599] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41679-3-27) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:31,520] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41680-4-27) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:32,418] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41681-5-27) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:33,326] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41682-3-28) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:34,245] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41683-4-28) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:35,133] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41684-5-28) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:36,057] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41685-3-29) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:36,963] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41686-4-29) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:37,876] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41687-5-29) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:38,767] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41688-3-30) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:39,683] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41689-4-30) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:40,601] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41690-5-30) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:41,502] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41691-3-31) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:42,399] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41692-4-31) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:43,310] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41693-5-31) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:44,216] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41694-3-32) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:45,115] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41695-4-32) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:46,022] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41696-5-32) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:46,934] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41697-3-33) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:51,437] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41700-4-33) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:52,321] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41703-5-33) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:53,222] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41704-3-34) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:54,127] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41705-4-34) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:55,026] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41706-5-34) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:55,933] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41709-3-35) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:56,842] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41713-4-35) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:57,745] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41714-5-35) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:58,657] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41717-3-36) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:26:59,566] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41718-4-36) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:00,476] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41719-5-36) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:01,389] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41724-3-37) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:02,294] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41726-4-37) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:03,205] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41727-5-37) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:04,107] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41729-3-38) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:05,025] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41731-4-38) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:05,909] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41732-5-38) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:06,810] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41733-3-39) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:07,713] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41734-4-39) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:08,616] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41735-5-39) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:09,513] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41737-3-40) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
[2025-05-17 16:27:10,415] INFO [SocketServer listenerType=BROKER, nodeId=1] Failed authentication with /172.23.32.1 (channelId=172.23.38.230:9094-172.23.32.1:41739-4-40) (SSL handshake failed) (org.apache.kafka.common.network.Selector)
